timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559816911081,536,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,2,2,http://localhost:8080/test/charger,536,0,1
1559816910245,1605,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,2,2,http://localhost:8080/test/charger,1605,0,0
1559816911618,481,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,2,2,http://localhost:8080/test/charger,481,0,1
1559816911850,490,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,3,3,http://localhost:8080/test/charger,490,0,1
1559816912099,530,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,530,0,1
1559816912242,465,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,465,0,0
1559816912340,477,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,3,3,http://localhost:8080/test/charger,477,0,1
1559816912629,497,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,497,0,1
1559816912707,441,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,441,0,1
1559816912816,458,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,3,3,http://localhost:8080/test/charger,458,0,1
1559816913148,422,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,422,0,0
1559816913274,473,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,3,3,http://localhost:8080/test/charger,473,0,1
1559816913571,457,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,457,0,1
1559816913748,438,HTTP Request,200,OK,Thread Group 1-21,text,true,,169,127,3,3,http://localhost:8080/test/charger,438,0,0
1559816914028,429,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,429,0,1
1559816913125,1470,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,1470,0,1
1559816914281,433,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,432,0,1
1559816914457,420,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,419,0,1
1559816914596,445,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,445,0,0
1559816914714,439,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,438,0,0
1559816914877,414,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,414,0,0
1559816915041,435,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,434,0,1
1559816915153,436,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,1
1559816915291,437,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,437,0,1
1559816915476,463,HTTP Request,200,OK,Thread Group 1-22,text,true,,169,127,3,3,http://localhost:8080/test/charger,463,0,0
1559816915590,483,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,2,2,http://localhost:8080/test/charger,483,0,0
1559816915728,479,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,2,2,http://localhost:8080/test/charger,479,0,1
1559816916073,465,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,465,0,1
1559816916207,470,HTTP Request,200,OK,Thread Group 1-23,text,true,,169,127,3,3,http://localhost:8080/test/charger,470,0,1
1559816916321,467,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,466,0,1
1559816916538,491,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,2,2,http://localhost:8080/test/charger,491,0,1
1559816916788,521,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,521,0,0
1559816917029,485,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,2,2,http://localhost:8080/test/charger,485,0,1
1559816917309,481,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,481,0,0
1559816917514,447,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,2,2,http://localhost:8080/test/charger,447,0,0
1559816917791,465,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,465,0,0
1559816917961,484,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,484,0,1
1559816918256,437,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,3,3,http://localhost:8080/test/charger,437,0,1
1559816918362,455,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,3,3,http://localhost:8080/test/charger,455,0,1
1559816918445,490,HTTP Request,200,OK,Thread Group 1-24,text,true,,169,127,3,3,http://localhost:8080/test/charger,490,0,1
1559816918694,453,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,453,0,0
1559816918818,478,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,478,0,1
1559816919147,446,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,446,0,1
1559816919297,409,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,409,0,0
1559816919594,458,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,2,2,http://localhost:8080/test/charger,458,0,0
1559816919707,442,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,442,0,0
1559816920053,430,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,3,3,http://localhost:8080/test/charger,430,0,0
1559816920150,456,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,3,3,http://localhost:8080/test/charger,456,0,0
1559816920403,463,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,3,3,http://localhost:8080/test/charger,463,0,0
1559816920483,436,HTTP Request,200,OK,Thread Group 1-25,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,0
1559816920606,437,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,437,0,1
1559816920867,452,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,452,0,0
1559816921043,416,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,416,0,1
1559816921320,416,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,416,0,0
1559816921459,432,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,432,0,1
1559816921737,443,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,443,0,0
1559816921892,488,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,2,2,http://localhost:8080/test/charger,488,0,0
1559816922181,572,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,3,3,http://localhost:8080/test/charger,572,0,0
1559816922381,423,HTTP Request,200,OK,Thread Group 1-26,text,true,,169,127,3,3,http://localhost:8080/test/charger,423,0,1
1559816922443,457,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,457,0,0
1559816922754,428,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,428,0,1
1559816922902,475,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,475,0,0
1559816923182,416,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,416,0,1
1559816923378,470,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,470,0,0
1559816923598,434,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,434,0,1
1559816923848,456,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,456,0,1
1559816924032,409,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,2,2,http://localhost:8080/test/charger,409,0,1
1559816924304,431,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,3,3,http://localhost:8080/test/charger,431,0,1
1559816924485,450,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,3,3,http://localhost:8080/test/charger,450,0,0
1559816924442,497,HTTP Request,200,OK,Thread Group 1-27,text,true,,169,127,3,3,http://localhost:8080/test/charger,497,0,0
1559816924736,431,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,431,0,0
1559816924936,447,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,447,0,1
1559816925167,427,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,427,0,1
1559816925384,508,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,508,0,0
1559816925595,569,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,2,2,http://localhost:8080/test/charger,569,0,0
1559816925892,539,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,539,0,1
1559816926164,493,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,3,3,http://localhost:8080/test/charger,493,0,1
1559816926431,458,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,3,3,http://localhost:8080/test/charger,458,0,1
1559816926526,469,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,3,3,http://localhost:8080/test/charger,469,0,0
1559816926658,444,HTTP Request,200,OK,Thread Group 1-28,text,true,,169,127,3,3,http://localhost:8080/test/charger,444,0,0
1559816926889,450,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,450,0,1
1559816926995,445,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,445,0,1
1559816927339,433,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,433,0,1
1559816927441,476,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,476,0,0
1559816927772,440,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,2,2,http://localhost:8080/test/charger,440,0,2
1559816927917,500,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,500,0,1
1559816928212,426,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,3,3,http://localhost:8080/test/charger,426,0,1
1559816928418,444,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,3,3,http://localhost:8080/test/charger,444,0,0
1559816928565,444,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,3,3,http://localhost:8080/test/charger,444,0,1
1559816928638,436,HTTP Request,200,OK,Thread Group 1-29,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,1
1559816928862,436,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,436,0,1
1559816929010,441,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,441,0,0
1559816929298,454,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,454,0,1
1559816929452,448,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,448,0,0
1559816929752,461,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,2,2,http://localhost:8080/test/charger,461,0,1
1559816929901,448,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,448,0,0
1559816930214,496,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,3,3,http://localhost:8080/test/charger,496,0,0
1559816930349,438,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,3,3,http://localhost:8080/test/charger,438,0,1
1559816930608,446,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,446,0,2
1559816930711,436,HTTP Request,200,OK,Thread Group 1-30,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,1
1559816930788,443,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,443,0,0
1559816931054,432,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,2,2,http://localhost:8080/test/charger,432,0,1
1559816931231,426,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,426,0,1
1559816931657,451,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,451,0,1
1559816932108,463,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,2,2,http://localhost:8080/test/charger,463,0,1
1559816931486,1250,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,1250,0,1
1559816932572,442,HTTP Request,200,OK,Thread Group 1-31,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,0
1559816932647,447,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,2,2,http://localhost:8080/test/charger,447,0,1
1559816932736,425,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,2,2,http://localhost:8080/test/charger,425,0,1
1559816933094,448,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,2,2,http://localhost:8080/test/charger,448,0,1
1559816933161,459,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,2,2,http://localhost:8080/test/charger,459,0,1
1559816933542,429,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,2,2,http://localhost:8080/test/charger,429,0,1
1559816933971,442,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,2,2,http://localhost:8080/test/charger,441,0,0
1559816934413,490,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,3,3,http://localhost:8080/test/charger,490,0,0
1559816934687,474,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,3,3,http://localhost:8080/test/charger,474,0,1
1559816933620,1581,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,1581,0,1
1559816934903,542,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,3,3,http://localhost:8080/test/charger,542,0,1
1559816935161,456,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,3,3,http://localhost:8080/test/charger,456,0,1
1559816935202,512,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,512,0,0
1559816935445,427,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,3,3,http://localhost:8080/test/charger,427,0,1
1559816935618,436,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,0
1559816935714,433,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,433,0,1
1559816935872,456,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,3,3,http://localhost:8080/test/charger,456,0,1
1559816936055,448,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,3,3,http://localhost:8080/test/charger,448,0,0
1559816936147,489,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,3,3,http://localhost:8080/test/charger,489,0,1
1559816936328,443,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,4,4,http://localhost:8080/test/charger,442,0,0
1559816936504,434,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,4,4,http://localhost:8080/test/charger,434,0,0
1559816936637,509,HTTP Request,200,OK,Thread Group 1-32,text,true,,169,127,4,4,http://localhost:8080/test/charger,509,0,1
1559816936771,455,HTTP Request,200,OK,Thread Group 1-33,text,true,,169,127,3,3,http://localhost:8080/test/charger,455,0,0
1559816936939,439,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,2,2,http://localhost:8080/test/charger,439,0,0
1559816937379,416,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,2,2,http://localhost:8080/test/charger,416,0,0
1559816936728,1226,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,1226,0,0
1559816937795,505,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,2,2,http://localhost:8080/test/charger,505,0,0
1559816937955,425,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,425,0,0
1559816938301,414,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,2,2,http://localhost:8080/test/charger,414,0,0
1559816938381,431,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,3,3,http://localhost:8080/test/charger,431,0,0
1559816938716,428,HTTP Request,200,OK,Thread Group 1-34,text,true,,169,127,3,3,http://localhost:8080/test/charger,428,0,0
1559816938769,463,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,2,2,http://localhost:8080/test/charger,463,0,0
1559816938813,473,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,473,0,0
1559816939232,463,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,2,2,http://localhost:8080/test/charger,463,0,1
1559816939287,470,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,470,0,0
1559816939695,470,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,2,2,http://localhost:8080/test/charger,470,0,1
1559816939758,464,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,464,0,0
1559816940165,427,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,2,2,http://localhost:8080/test/charger,427,0,1
1559816940222,437,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,2,2,http://localhost:8080/test/charger,437,0,1
1559816940592,455,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,3,3,http://localhost:8080/test/charger,455,0,1
1559816940659,442,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,1
1559816940809,446,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,446,0,1
1559816941047,452,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,3,3,http://localhost:8080/test/charger,452,0,1
1559816941101,476,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,3,3,http://localhost:8080/test/charger,476,0,1
1559816941255,459,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,459,0,1
1559816941578,439,HTTP Request,200,OK,Thread Group 1-35,text,true,,169,127,3,3,http://localhost:8080/test/charger,439,0,0
1559816941714,505,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,2,2,http://localhost:8080/test/charger,505,0,1
1559816942219,444,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,2,2,http://localhost:8080/test/charger,444,0,1
1559816941499,1288,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,2,2,http://localhost:8080/test/charger,1288,0,1
1559816942663,431,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,431,0,1
1559816942786,434,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,3,3,http://localhost:8080/test/charger,434,0,1
1559816942849,461,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,461,0,1
1559816943094,565,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,565,0,0
1559816943220,523,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,3,3,http://localhost:8080/test/charger,523,0,1
1559816943311,522,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,522,0,0
1559816943660,527,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,527,0,0
1559816943743,505,HTTP Request,200,OK,Thread Group 1-36,text,true,,169,127,3,3,http://localhost:8080/test/charger,505,0,1
1559816943833,473,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,2,2,http://localhost:8080/test/charger,473,0,0
1559816944187,485,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,2,2,http://localhost:8080/test/charger,485,0,1
1559816944306,472,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,2,2,http://localhost:8080/test/charger,472,0,0
1559816944672,455,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,455,0,1
1559816944778,432,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,432,0,1
1559816944889,432,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,432,0,1
1559816945210,437,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,437,0,0
1559816945321,444,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,444,0,1
1559816945647,475,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,475,0,1
1559816945765,469,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,469,0,1
1559816945127,1198,HTTP Request,200,OK,Thread Group 1-37,text,true,,169,127,3,3,http://localhost:8080/test/charger,1198,0,1
1559816946122,442,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,2,2,http://localhost:8080/test/charger,442,0,1
1559816946234,449,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,2,2,http://localhost:8080/test/charger,449,0,0
1559816946564,453,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,453,0,1
1559816946684,489,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,489,0,0
1559816947017,411,HTTP Request,200,OK,Thread Group 1-38,text,true,,169,127,3,3,http://localhost:8080/test/charger,411,0,1
1559816946931,532,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,2,2,http://localhost:8080/test/charger,532,0,0
1559816947173,534,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,2,2,http://localhost:8080/test/charger,534,0,1
1559816947464,439,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,2,2,http://localhost:8080/test/charger,439,0,0
1559816947707,458,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,2,2,http://localhost:8080/test/charger,458,0,1
1559816947904,415,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,2,2,http://localhost:8080/test/charger,415,0,1
1559816948166,461,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,2,2,http://localhost:8080/test/charger,461,0,1
1559816948627,434,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,434,0,1
1559816948972,427,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,427,0,0
1559816949400,442,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,0
1559816948320,1581,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,1581,0,0
1559816949843,442,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,0
1559816949901,421,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,421,0,1
1559816949061,1333,HTTP Request,200,OK,Thread Group 1-39,text,true,,169,127,3,3,http://localhost:8080/test/charger,1333,0,1
1559816950286,423,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,2,2,http://localhost:8080/test/charger,423,0,0
1559816950322,426,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,2,2,http://localhost:8080/test/charger,426,0,1
1559816950709,473,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,473,0,1
1559816950748,457,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,457,0,0
1559816951012,454,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,454,0,1
1559816951182,408,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,408,0,0
1559816951205,470,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,470,0,1
1559816951466,447,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,447,0,1
1559816951590,442,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,1
1559816951675,486,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,486,0,0
1559816951913,415,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,415,0,1
1559816952032,444,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,444,0,1
1559816952161,410,HTTP Request,200,OK,Thread Group 1-40,text,true,,169,127,3,3,http://localhost:8080/test/charger,410,0,1
1559816952328,449,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,2,2,http://localhost:8080/test/charger,449,0,1
1559816952477,414,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,2,2,http://localhost:8080/test/charger,414,0,0
1559816952776,429,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,429,0,1
1559816952890,453,HTTP Request,200,OK,Thread Group 1-41,text,true,,169,127,3,3,http://localhost:8080/test/charger,453,0,1
1559816953052,434,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,434,0,0
1559816953206,422,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,2,2,http://localhost:8080/test/charger,422,0,0
1559816953486,429,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,429,0,1
1559816953628,435,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,2,2,http://localhost:8080/test/charger,435,0,0
1559816953916,443,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,443,0,0
1559816954064,575,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,2,2,http://localhost:8080/test/charger,575,0,0
1559816954359,415,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,415,0,1
1559816954639,475,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,475,0,1
1559816954774,449,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,3,3,http://localhost:8080/test/charger,448,0,1
1559816955092,429,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,3,3,http://localhost:8080/test/charger,429,0,1
1559816955115,445,HTTP Request,200,OK,Thread Group 1-42,text,true,,169,127,3,3,http://localhost:8080/test/charger,445,0,0
